id,title,filtered_words,features,label_index
F022,Government Cover-Up Confirmed by Sources,"['order', 'modern', 'family', 'prevent', 'human.', 'far', 'page', 'food', 'number', 'indicate', 'seek.', 'data', 'size', 'pull', 'political.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1226,1695,2259,2336,2603,2827,2922,3192,3252,4158,5850,6485,6597,7281,7936,8297,8338,8391,8519,8653,9813],[0.691153161953081,3.7316994512968646,4.019381523748645,2.7826188965997183,4.137164559405029,5.117993812416755,4.137164559405029,4.607168188650764,4.270695952029551,4.019381523748645,3.914021008090819,0.691153161953081,4.137164559405029,4.42484663185681,0.6753425559264385,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,4.42484663185681,3.8187108282864943,2.997730276216664])",0.0
F127,Mind Control Confirmed by Sources,"['rather', 'second', 'program', 'amount.', 'exist', 'continue', 'whole', 'perhaps', 'run', 'leave.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[266,503,573,627,743,1208,1259,1769,2095,2837,3184,5850,6602,7281,7936,8338,9256],[4.42484663185681,0.691153161953081,4.270695952029551,4.830311739964974,3.7316994512968646,2.7200985396183848,4.137164559405029,5.117993812416755,4.830311739964974,4.137164559405029,2.849310271098391,0.691153161953081,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R212,New Report on Education,"['response', 'instead', 'usually', 'person.', 'garden', 'change', 'character', 'serve.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[387,1750,2445,2990,3614,4506,4527,4687,4867,5047,5936,7160,9462],[3.914021008090819,5.117993812416755,3.914021008090819,3.914021008090819,0.6871770135734415,0.691153161953081,4.830311739964974,0.691153161953081,3.7316994512968646,2.60568818844064,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
F119,Mind Control Confirmed by Sources,"['sister', 'similar', 'friend.', 'western', 'low', 'memory', 'person', 'high.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,524,1208,3184,3228,3249,3521,5850,6941,7046,7281,7936,8094,8338,8411],[0.691153161953081,3.5085558999826545,2.7200985396183848,2.849310271098391,5.523458920524919,3.172083663361442,3.914021008090819,0.691153161953081,4.019381523748645,4.137164559405029,0.6753425559264385,0.691153161953081,4.137164559405029,0.691153161953081,3.5085558999826545])",0.0
F103,Hoax Confirmed by Sources,"['area', 'bank', 'create', 'nation', 'production.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1404,1640,4014,4377,5649,5850,7281,7936,8338,8982],[0.691153161953081,4.42484663185681,5.117993812416755,4.019381523748645,2.60568818844064,4.137164559405029,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
F191,Mind Control Confirmed by Sources,"['hair', 'order', 'home', 'risk.', 'reflect', 'size', 'traditional', 'others.', 'important', 'strategy', 'student', 'ground', 'daughter', 'mind.', 'behind', 'maintain', 'land', 'street.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,1226,1967,2291,3184,3192,3365,3536,4346,4486,4673,5247,5321,5850,6487,6711,6764,7148,7281,7623,7664,7936,8338,9372],[0.691153161953081,2.7200985396183848,3.7316994512968646,4.270695952029551,4.42484663185681,2.849310271098391,4.270695952029551,4.42484663185681,3.914021008090819,4.270695952029551,4.019381523748645,5.117993812416755,3.8187108282864943,4.270695952029551,0.691153161953081,3.6516567436233283,4.830311739964974,4.830311739964974,4.42484663185681,0.6753425559264385,4.137164559405029,4.607168188650764,0.691153161953081,0.691153161953081,4.607168188650764])",0.0
F002,Mind Control Confirmed by Sources,"['mouth', 'partner', 'continue', 'society', 'song', 'value', 'technology.', 'fear', 'local', 'lead.', 'animal', 'base', 'able', 'son.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[116,228,327,503,743,1208,1440,3184,3496,5850,7281,7350,7360,7386,7403,7497,7936,8173,8338,8893,9513],[4.607168188650764,4.42484663185681,4.137164559405029,0.691153161953081,3.7316994512968646,2.7200985396183848,4.830311739964974,2.849310271098391,4.019381523748645,0.691153161953081,0.6753425559264385,4.607168188650764,4.42484663185681,5.117993812416755,3.914021008090819,4.42484663185681,0.691153161953081,3.5085558999826545,0.691153161953081,4.607168188650764,4.607168188650764])",0.0
R155,New Report on Election,"['purpose', 'name', 'leg', 'daughter', 'four.', 'perform', 'future', 'great', 'development', 'blue', 'visit.', 'main', 'arrive', 'quality.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[15,371,750,1098,1637,2589,2871,3556,3614,4506,4687,5768,6290,6488,7391,7623,7960,8089,9462],[4.019381523748645,5.523458920524919,4.830311739964974,4.019381523748645,4.137164559405029,3.8187108282864943,4.019381523748645,2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,4.830311739964974,4.42484663185681,4.137164559405029,4.607168188650764,4.607168188650764,0.691153161953081])",1.0
R006,New Report on Technology Breakthrough,"['beyond', 'certain', 'fire.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,2227,3614,4506,4687,5854,8900,9288,9462],[2.6902455764687034,2.7200985396183848,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,3.8187108282864943,4.607168188650764,0.691153161953081])",1.0
F086,Government Cover-Up Confirmed by Sources,"['base', 'still', 'fish', 'exist', 'protect', 'human', 'food.', 'data', 'side', 'material', 'method.', 'hotel', 'blood.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1376,1695,2259,2663,3231,3712,4085,4349,5850,6602,7235,7281,7936,8173,8303,8338,8463,9781,9813],[0.691153161953081,4.019381523748645,4.019381523748645,2.7826188965997183,4.270695952029551,4.42484663185681,4.42484663185681,4.830311739964974,4.830311739964974,0.691153161953081,4.019381523748645,4.607168188650764,0.6753425559264385,0.691153161953081,3.5085558999826545,5.117993812416755,0.691153161953081,5.523458920524919,4.137164559405029,2.997730276216664])",0.0
R168,New Report on Election,"['risk', 'modern', 'least.', 'note', 'learn', 'national', 'note.', 'base', 'everything', 'west', 'man', 'magazine.', 'quickly', 'better', 'person', 'medical', 'population', 'night', 'police.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[2336,2419,2543,2569,3163,3249,3391,3556,3614,4391,4506,4687,5085,5967,6869,7910,8173,8268,8794,9156,9258,9462,9599,9909],[4.137164559405029,5.523458920524919,4.137164559405029,3.383392757028649,5.117993812416755,3.172083663361442,4.137164559405029,2.8844015909096608,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,3.7316994512968646,3.914021008090819,4.137164559405029,4.607168188650764,3.5085558999826545,3.914021008090819,3.8187108282864943,4.137164559405029,4.137164559405029,0.691153161953081,4.607168188650764,4.42484663185681])",1.0
R077,New Report on Public Health,"['avoid', 'concern', 'moment', 'type', 'trip', 'build.', 'south', 'wide', 'vote', 'throughout', 'notice', 'lose', 'candidate.', 'beautiful', 'support', 'reach', 'degree', 'identify.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[547,1273,1388,1525,1770,1968,2836,3401,3526,3614,4422,4506,4687,4816,5598,5782,5948,6219,7488,8217,8386,9214,9462,9943],[4.830311739964974,3.4440173788450834,3.6516567436233283,4.42484663185681,2.920769235080536,4.607168188650764,4.137164559405029,4.019381523748645,3.914021008090819,0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,3.6516567436233283,4.830311739964974,4.270695952029551,4.607168188650764,3.172083663361442,5.117993812416755,4.137164559405029,4.42484663185681,4.137164559405029,0.691153161953081,4.270695952029551])",1.0
F209,Hoax Confirmed by Sources,"['name', 'tell', 'administration', 'question', 'serious', 'past', 'point.', 'job', 'tonight', 'authority', 'detail', 'rate', 'ability', 'improve', 'billion.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[15,253,454,503,557,629,1117,1143,1176,1850,2408,2947,3389,3681,4377,5185,5850,7281,7936,8338,9275],[4.019381523748645,4.019381523748645,3.577548771469606,0.691153161953081,4.137164559405029,5.117993812416755,3.8187108282864943,4.270695952029551,4.270695952029551,4.270695952029551,4.270695952029551,4.42484663185681,4.42484663185681,4.42484663185681,2.60568818844064,3.914021008090819,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R236,New Report on Public Health,"['right', 'model', 'wind', 'officer', 'help', 'even', 'drop.', 'act', 'enjoy', 'trial', 'may', 'onto', 'happy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[696,1770,1790,1805,2558,2956,3410,3614,4319,4506,4687,6219,6406,6928,7102,8852,9160,9347,9462],[3.914021008090819,2.920769235080536,4.42484663185681,4.42484663185681,4.270695952029551,5.523458920524919,4.137164559405029,0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,3.172083663361442,4.607168188650764,4.270695952029551,3.8187108282864943,5.523458920524919,3.577548771469606,4.42484663185681,0.691153161953081])",1.0
F186,Aliens Confirmed by Sources,"['stop', 'performance', 'base', 'hit.', 'report', 'energy', 'contain', 'continue', 'paper.', 'risk', 'knowledge', 'store', 'article.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,743,796,885,5850,6340,6505,7184,7281,7493,7864,7936,8173,8307,8338,8794,9351,9766],[0.691153161953081,2.958509563063383,3.7316994512968646,4.019381523748645,5.117993812416755,0.691153161953081,5.523458920524919,4.607168188650764,4.830311739964974,0.6753425559264385,4.270695952029551,4.137164559405029,0.691153161953081,3.5085558999826545,4.270695952029551,0.691153161953081,3.8187108282864943,4.607168188650764,4.607168188650764])",0.0
R243,New Report on Public Health,"['property', 'guy', 'some.', 'learn', 'military', 'mean', 'even', 'central', 'open', 'development.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[94,909,913,1770,2733,3614,4506,4687,5783,5877,5967,6219,6406,7183,8928,9462],[4.830311739964974,3.8187108282864943,5.117993812416755,2.920769235080536,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,3.914021008090819,3.172083663361442,4.607168188650764,5.523458920524919,4.270695952029551,0.691153161953081])",1.0
F094,Immortal Jellyfish Confirmed by Sources,"['cost', 'senior', 'effect', 'ball.', 'yard', 'left', 'food', 'act', 'know.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[424,503,843,1662,2066,4144,4490,5850,5947,6324,6928,7281,7936,8338,8653,9876],[4.137164559405029,0.691153161953081,5.523458920524919,4.137164559405029,2.7508701982851385,4.019381523748645,4.137164559405029,0.691153161953081,5.523458920524919,3.8187108282864943,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,3.8187108282864943,2.7508701982851385])",0.0
R032,New Report on Economic Growth,"['call', 'chance', 'news', 'decision', 'allow', 'type', 'east.', 'red', 'key', 'change.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[52,346,1167,2059,2193,2433,3131,3526,3614,4506,4687,4835,5146,9034,9144,9462],[4.270695952029551,4.019381523748645,5.523458920524919,2.661258039595451,3.914021008090819,4.137164559405029,4.607168188650764,3.914021008090819,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R033,New Report on Education,"['another', 'fund', 'answer', 'response', 'mention', 'decade', 'west.', 'whatever', 'cold', 'marriage.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1344,2445,2907,3614,3619,3920,4506,4638,4687,5047,5987,6030,7695,8166,9462],[5.523458920524919,3.914021008090819,4.607168188650764,0.6871770135734415,4.270695952029551,3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,2.60568818844064,5.117993812416755,4.137164559405029,4.607168188650764,4.607168188650764,0.691153161953081])",1.0
R045,New Report on Technology Breakthrough,"['age', 'common', 'true', 'forward', 'career.', 'bag', 'huge', 'deep', 'leader', 'reason', 'create.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[415,1020,1526,1762,2198,2227,2944,3614,4506,4687,6332,6808,7188,8411,8791,9118,9462],[3.914021008090819,2.6902455764687034,3.8187108282864943,4.270695952029551,4.42484663185681,2.7200985396183848,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081,3.8187108282864943,5.117993812416755,4.830311739964974,3.5085558999826545,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
R116,New Report on Education,"['rather', 'former', 'say', 'just.', 'team', 'beat', 'east', 'office.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[468,1457,2569,2837,3614,4160,4506,4687,5047,5862,6576,7765,9462],[4.270695952029551,5.117993812416755,3.383392757028649,4.137164559405029,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,2.60568818844064,4.42484663185681,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
F056,Celebrity Scandal Confirmed by Sources,"['become', 'grow', 'west', 'bed', 'half.', 'set', 'notice', 'instead', 'interview', 'identify', 'animal.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1525,2404,3486,3967,4062,4527,4921,5085,5342,5850,6035,7090,7281,7721,7936,8338,9497],[0.691153161953081,4.42484663185681,4.42484663185681,2.849310271098391,4.137164559405029,4.830311739964974,4.830311739964974,2.849310271098391,3.7316994512968646,3.914021008090819,0.691153161953081,3.2721671219184243,4.270695952029551,0.6753425559264385,3.7316994512968646,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R043,New Report on Policy,"['director', 'prove', 'together', 'skin', 'water', 'pressure', 'site.', 'strong', 'lose', 'appear', 'blue', 'laugh', 'attorney', 'shake.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1853,2589,3614,4422,4506,4648,4687,4853,5214,5661,5768,5833,6176,6355,6944,7098,8182,8312,9462],[4.607168188650764,3.8187108282864943,0.6871770135734415,4.019381523748645,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,4.42484663185681,4.270695952029551,4.607168188650764,4.42484663185681,4.830311739964974,4.137164559405029,2.7826188965997183,3.7316994512968646,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
R145,New Report on Economic Growth,"['like', 'main', 'environment', 'teacher.', 'late', 'sure', 'list.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1637,1821,2407,3079,3330,3614,4506,4687,5500,8961,9034,9144,9462],[4.137164559405029,3.914021008090819,4.270695952029551,4.270695952029551,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,5.523458920524919,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
F200,Secret Cure Confirmed by Sources,"['edge', 'tax', 'really', 'study.', 'consider', 'allow', 'human', 'if.', 'rather', 'audience', 'bad', 'worker', 'student', 'animal.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[312,503,1312,2676,2837,3536,3892,3921,4112,4835,5850,6259,6587,6747,7281,7721,7936,7956,8303,8338,8625],[5.117993812416755,0.691153161953081,4.830311739964974,3.7316994512968646,4.137164559405029,3.914021008090819,2.5530444549552183,3.577548771469606,4.137164559405029,3.914021008090819,0.691153161953081,5.523458920524919,4.019381523748645,2.5530444549552183,0.6753425559264385,3.7316994512968646,0.691153161953081,4.019381523748645,5.117993812416755,0.691153161953081,4.42484663185681])",0.0
F034,Celebrity Scandal Confirmed by Sources,"['dark', 'oil', 'ok', 'realize', 'mention.', 'later', 'investment', 'seem', 'stand', 'task.', 'reveal', 'religious', 'practice', 'recent', 'whose', 'learn', 'factor.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,560,697,1073,1507,1562,1582,2588,2645,3486,4280,4293,4921,5416,5591,5850,5967,6035,6886,7034,7281,7936,8338,9539],[0.691153161953081,4.270695952029551,3.914021008090819,4.270695952029551,4.270695952029551,4.137164559405029,4.42484663185681,4.137164559405029,4.019381523748645,2.849310271098391,4.607168188650764,4.270695952029551,2.849310271098391,5.523458920524919,4.42484663185681,0.691153161953081,3.914021008090819,3.2721671219184243,3.577548771469606,5.523458920524919,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F149,Secret Cure Confirmed by Sources,"['shoulder', 'follow', 'assume', 'kind.', 'paper', 'popular', 'pattern', 'nice', 'difficult.', 'understand', 'sell', 'democratic', 'material.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,617,2664,2784,3370,3892,4485,5606,5616,5850,6148,6487,6747,6756,7281,7337,7936,8338,8690,9367],[0.691153161953081,4.019381523748645,4.137164559405029,5.117993812416755,4.42484663185681,2.5530444549552183,4.607168188650764,4.137164559405029,5.117993812416755,0.691153161953081,3.8187108282864943,3.6516567436233283,2.5530444549552183,3.8187108282864943,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551])",0.0
F051,Secret Cure Confirmed by Sources,"['idea', 'write', 'boy', 'health', 'choose', 'once.', 'ok', 'feel', 'quickly', 'carry', 'social.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[157,454,503,2645,3115,3391,3892,4847,5445,5850,5958,6747,7281,7936,8338,8692,8805,9706],[3.8187108282864943,3.577548771469606,0.691153161953081,4.019381523748645,4.830311739964974,4.137164559405029,2.5530444549552183,3.914021008090819,4.830311739964974,0.691153161953081,3.914021008090819,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974,4.270695952029551])",0.0
F089,Flat Earth Confirmed by Sources,"['child', 'face', 'degree', 'message', 'consumer.', 'baby', 'none', 'drug.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1348,2715,2918,3980,4034,5094,5850,7244,7281,7936,8338,9676,9831,9943],[0.691153161953081,4.270695952029551,4.270695952029551,3.0385522707369192,5.523458920524919,5.117993812416755,4.42484663185681,0.691153161953081,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,3.0385522707369192,4.019381523748645,4.270695952029551])",0.0
F135,Flat Earth Confirmed by Sources,"['degree', 'probably', 'right.', 'respond', 'level', 'citizen', 'throw.', 'left', 'simply', 'north', 'light', 'physical', 'room', 'executive.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[8,494,503,751,1499,1642,1662,1720,1778,2297,2500,2660,2918,5850,7281,7936,8338,8649,9207,9676,9943],[4.137164559405029,4.137164559405029,0.691153161953081,4.830311739964974,4.270695952029551,4.270695952029551,4.137164559405029,4.019381523748645,4.830311739964974,4.270695952029551,4.270695952029551,4.607168188650764,3.0385522707369192,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,5.523458920524919,3.0385522707369192,4.270695952029551])",0.0
F088,Government Cover-Up Confirmed by Sources,"['list', 'line', 'pattern.', 'sense', 'meet', 'seven', 'keep', 'least', 'really.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1182,1634,2259,5447,5850,6959,7281,7850,7936,8326,8338,8728,9594,9813,9940],[0.691153161953081,4.42484663185681,4.830311739964974,2.7826188965997183,3.577548771469606,0.691153161953081,4.270695952029551,0.6753425559264385,4.270695952029551,0.691153161953081,5.523458920524919,0.691153161953081,3.577548771469606,3.7316994512968646,2.997730276216664,3.8187108282864943])",0.0
R010,New Report on Election,"['father', 'thank', 'less', 'happy', 'task', 'rock.', 'reality', 'something', 'politics', 'ball', 'many.', 'carry', 'according', 'since', 'worker', 'season.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[454,680,1195,1687,1800,2676,2846,3556,3614,4506,4687,5347,5887,6287,7140,7492,7564,8451,9296,9462,9826],[3.577548771469606,3.7316994512968646,4.019381523748645,4.830311739964974,3.8187108282864943,3.7316994512968646,4.830311739964974,2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,4.607168188650764,3.914021008090819,5.117993812416755,3.8187108282864943,4.270695952029551,4.137164559405029,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R211,New Report on Policy,"['southern', 'woman', 'strategy', 'environmental', 'compare', 'difference.', 'serious', 'interview', 'something', 'black', 'actually', 'reduce.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1117,1948,2291,3614,3743,4506,4563,4687,6027,6035,6077,6447,6944,8915,9246,9462,9826],[3.8187108282864943,4.607168188650764,4.42484663185681,0.6871770135734415,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,4.019381523748645,3.2721671219184243,5.117993812416755,4.270695952029551,2.7826188965997183,5.117993812416755,4.019381523748645,0.691153161953081,4.137164559405029])",1.0
F204,Miracle Drug Confirmed by Sources,"['eye', 'sign', 'million.', 'successful', 'reality', 'difference.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,680,1256,1341,5659,5850,6756,7281,7724,7860,7936,8338,8915],[0.691153161953081,3.7316994512968646,3.125563647726549,4.270695952029551,4.270695952029551,0.691153161953081,3.8187108282864943,0.6753425559264385,4.830311739964974,2.997730276216664,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F168,Miracle Drug Confirmed by Sources,"['sound', 'soon', 'never.', 'federal', 'writer', 'into.', 'positive', 'least', 'drop', 'bill', 'out.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[1,442,503,633,1041,1256,1634,5778,5850,6166,6906,7040,7281,7860,7936,8135,8338,8577],[3.7316994512968646,5.523458920524919,0.691153161953081,4.42484663185681,4.42484663185681,3.125563647726549,4.830311739964974,5.523458920524919,0.691153161953081,4.830311739964974,4.270695952029551,4.830311739964974,0.6753425559264385,2.997730276216664,0.691153161953081,4.270695952029551,0.691153161953081,4.42484663185681])",0.0
R011,New Report on Public Health,"['occur', 'rich', 'meeting', 'form', 'early', 'per.', 'deep', 'result', 'work', 'despite.', 'keep', 'skill', 'know', 'four.', 'give', 'leave', 'case.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[20,399,1236,1762,1770,1921,2913,3614,3783,4092,4330,4506,4687,5621,6212,6219,6752,7779,7960,9462,9527,9594,9968],[3.383392757028649,4.019381523748645,4.607168188650764,4.270695952029551,2.920769235080536,4.137164559405029,3.5085558999826545,0.6871770135734415,4.42484663185681,4.137164559405029,4.607168188650764,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,3.172083663361442,4.607168188650764,3.914021008090819,4.607168188650764,0.691153161953081,4.270695952029551,3.7316994512968646,3.914021008090819])",1.0
R232,New Report on Climate Change,"['laugh', 'understand', 'during.', 'whose', 'finish', 'weight', 'perhaps', 'clearly.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1259,1985,2059,3614,4506,4687,6487,6578,7098,8004,9462,9539],[2.849310271098391,4.137164559405029,4.830311739964974,2.661258039595451,0.6871770135734415,0.691153161953081,0.691153161953081,3.6516567436233283,4.607168188650764,7.463398902593729,4.42484663185681,0.691153161953081,4.019381523748645])",1.0
R042,New Report on Public Health,"['resource', 'lead', 'daughter.', 'company', 'suffer', 'student', 'father.', 'well', 'agent', 'exactly', 'work', 'head', 'oil.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[157,942,1064,1670,1770,1990,2096,3536,3614,4506,4687,5016,5356,6135,6219,6836,9132,9462,9527],[3.8187108282864943,4.42484663185681,4.607168188650764,4.019381523748645,2.920769235080536,5.117993812416755,4.607168188650764,3.914021008090819,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029,4.42484663185681,3.172083663361442,5.523458920524919,5.117993812416755,0.691153161953081,4.270695952029551])",1.0
F182,Hoax Confirmed by Sources,"['trouble', 'sense', 'career', 'movement', 'kind', 'charge', 'accept.', 'fall', 'work', 'early', 'prevent.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1352,2338,2909,3729,4092,4377,4930,5294,5447,5850,6044,6812,7281,7936,8338,9527],[0.691153161953081,4.830311739964974,5.117993812416755,4.137164559405029,3.6516567436233283,4.137164559405029,2.60568818844064,3.7316994512968646,4.019381523748645,3.577548771469606,0.691153161953081,4.42484663185681,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
F036,Miracle Drug Confirmed by Sources,"['add', 'make', 'section', 'opportunity', 'event.', 'plant', 'later', 'represent', 'image', 'whatever.', 'lead', 'art', 'professional', 'lawyer', 'news', 'realize.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,560,1256,1553,2155,2433,2710,3525,5279,5303,5356,5850,6968,6976,7244,7281,7854,7860,7936,8338,8717,9021,9887],[0.691153161953081,4.270695952029551,3.125563647726549,5.523458920524919,4.270695952029551,4.137164559405029,5.523458920524919,4.270695952029551,4.830311739964974,4.607168188650764,4.137164559405029,0.691153161953081,3.8187108282864943,4.830311739964974,4.019381523748645,0.6753425559264385,4.830311739964974,2.997730276216664,0.691153161953081,0.691153161953081,4.607168188650764,3.6516567436233283,4.270695952029551])",0.0
F068,Secret Cure Confirmed by Sources,"['professor', 'edge', 'design', 'you.', 'later', 'gas', 'soon', 'tv', 'seem.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[4,503,560,1041,2543,3892,3921,3922,4502,4547,5607,5850,6747,7281,7936,8338],[4.830311739964974,0.691153161953081,4.270695952029551,4.42484663185681,4.137164559405029,2.5530444549552183,3.577548771469606,3.8187108282864943,4.270695952029551,4.270695952029551,4.137164559405029,0.691153161953081,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R015,New Report on Election,"['memory', 'discussion', 'street', 'military', 'once.', 'mean', 'foreign', 'surface', 'leader', 'understand.', 'general', 'little', 'beyond', 'language', 'three', 'stop', 'close.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[796,909,1526,1590,1716,3556,3614,3684,4506,4687,5315,5465,5877,5925,6206,6941,7281,7937,8413,8692,8900,9462],[4.019381523748645,3.8187108282864943,3.8187108282864943,4.42484663185681,4.607168188650764,2.8844015909096608,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.019381523748645,4.019381523748645,4.270695952029551,4.019381523748645,0.6753425559264385,5.523458920524919,3.7316994512968646,4.607168188650764,3.8187108282864943,0.691153161953081])",1.0
R147,New Report on Climate Change,"['cause', 'trade', 'measure', 'product.', 'attack', 'worker', 'miss', 'father', 'section.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[316,419,528,821,1071,1133,1800,2059,2676,3614,4270,4506,4687,5693,9462],[4.019381523748645,4.137164559405029,3.8187108282864943,2.849310271098391,4.270695952029551,4.607168188650764,3.8187108282864943,2.661258039595451,3.7316994512968646,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081])",1.0
